participant.id_in_session,participant.code,trial,opponent,nBlueOn8,firstChoice,botChoice,secondChoice,finalDraw,right,payoff
10,e442rd3v,2,Other Player,4,2,3,3,Red,1,0
10,e442rd3v,20,Algorithm,7,4,3,4,Blue,0,0
10,e442rd3v,21,Algorithm,4,2,2,2,Red,0,0
10,e442rd3v,22,Other Player,3,2,1,2,Red,0,0
10,e442rd3v,23,Algorithm,5,3,2,3,Blue,0,0
10,e442rd3v,24,Algorithm,4,2,4,3,Blue,0,0
10,e442rd3v,25,Algorithm,4,2,1,2,Red,0,0
10,e442rd3v,26,Other Player,5,3,2,3,Red,1,0
10,e442rd3v,27,Algorithm,5,3,4,3,Blue,0,0
10,e442rd3v,28,Other Player,5,3,2,3,Red,1,0
10,e442rd3v,29,Other Player,1,1,2,1,Blue,1,0
10,e442rd3v,3,Algorithm,7,1,4,4,Red,1,0
10,e442rd3v,30,Algorithm,3,2,3,2,Red,0,0
10,e442rd3v,31,Algorithm,1,1,2,2,Blue,1,0
10,e442rd3v,32,Other Player,1,1,2,2,Blue,1,0
10,e442rd3v,33,Other Player,7,4,3,3,Red,1,0
10,e442rd3v,34,Algorithm,1,1,3,2,Red,0,0
10,e442rd3v,35,Algorithm,7,4,4,4,Red,1,0
10,e442rd3v,36,Other Player,7,4,2,3,Blue,0,0
10,e442rd3v,37,Other Player,1,1,1,1,Blue,1,0
10,e442rd3v,38,Other Player,6,4,3,3,Blue,0,0
10,e442rd3v,39,Other Player,3,2,2,2,Red,0,0
10,e442rd3v,4,Algorithm,4,2,3,3,Red,1,0
10,e442rd3v,40,Other Player,3,2,2,2,Red,0,0
10,e442rd3v,41,Algorithm,3,2,1,2,Red,0,0
10,e442rd3v,42,Other Player,4,2,3,3,Blue,0,0
10,e442rd3v,43,Algorithm,5,3,3,3,Red,1,0
10,e442rd3v,44,Other Player,6,3,2,3,Red,1,0
10,e442rd3v,45,Other Player,6,4,4,4,Blue,0,0
10,e442rd3v,46,Algorithm,7,4,2,3,Blue,0,0
10,e442rd3v,47,Algorithm,6,4,2,3,Blue,0,0
10,e442rd3v,48,Algorithm,5,2,2,2,Blue,1,0
10,e442rd3v,49,Algorithm,2,1,2,1,Red,0,0
10,e442rd3v,5,Other Player,7,4,1,4,Red,1,0
10,e442rd3v,50,Other Player,1,1,4,2,Blue,1,0
10,e442rd3v,51,Other Player,5,3,1,2,Red,0,0
10,e442rd3v,52,Algorithm,3,2,3,2,Blue,1,0
10,e442rd3v,53,Other Player,5,3,3,3,Blue,0,0
10,e442rd3v,54,Other Player,6,4,1,3,Blue,0,0
10,e442rd3v,55,Algorithm,6,4,2,3,Red,1,0
10,e442rd3v,56,Other Player,2,1,4,2,Red,0,0
10,e442rd3v,57,Algorithm,5,3,1,3,Blue,0,0
10,e442rd3v,58,Other Player,5,3,3,3,Blue,0,0
10,e442rd3v,59,Algorithm,1,1,1,1,Blue,1,0
10,e442rd3v,6,Other Player,3,2,4,3,Blue,0,0
10,e442rd3v,60,Other Player,2,1,2,1,Red,0,0
10,e442rd3v,61,Algorithm,1,1,2,1,Red,0,0
10,e442rd3v,62,Other Player,5,3,4,3,Red,1,0
10,e442rd3v,63,Algorithm,5,3,4,3,Red,1,0
10,e442rd3v,64,Algorithm,3,2,4,3,Blue,0,0
10,e442rd3v,65,Algorithm,2,1,2,1,Blue,1,0
10,e442rd3v,66,Algorithm,1,1,1,1,Red,0,0
10,e442rd3v,67,Other Player,6,4,3,4,Blue,0,0
10,e442rd3v,68,Algorithm,2,1,1,1,Red,0,0
10,e442rd3v,69,Other Player,1,1,3,2,Red,0,0
10,e442rd3v,7,Algorithm,6,3,3,3,Red,1,0
10,e442rd3v,70,Algorithm,1,1,4,2,Red,0,0
10,e442rd3v,71,Other Player,2,1,1,1,Red,0,0
10,e442rd3v,72,Other Player,2,1,3,2,Red,0,0
10,e442rd3v,73,Other Player,4,2,1,2,Blue,1,0
10,e442rd3v,74,Algorithm,3,2,4,3,Red,1,0
10,e442rd3v,75,Algorithm,7,4,1,3,Blue,0,0
10,e442rd3v,76,Other Player,1,1,1,1,Blue,1,0
10,e442rd3v,77,Algorithm,2,1,4,2,Blue,1,0
10,e442rd3v,78,Algorithm,6,4,1,3,Blue,0,0
10,e442rd3v,79,Algorithm,2,1,3,2,Blue,1,0
10,e442rd3v,8,Other Player,2,1,4,2,Blue,1,0
10,e442rd3v,80,Algorithm,6,4,1,3,Blue,0,0
10,e442rd3v,81,Other Player,5,3,4,3,Red,1,0
10,e442rd3v,82,Other Player,6,4,4,4,Red,1,0
10,e442rd3v,83,Other Player,4,2,4,3,Red,1,0
10,e442rd3v,84,Other Player,3,2,4,3,Red,1,0
10,e442rd3v,85,Algorithm,5,2,3,2,Blue,1,0
10,e442rd3v,86,Algorithm,7,4,2,3,Blue,0,0
10,e442rd3v,87,Other Player,2,1,1,1,Red,0,0
10,e442rd3v,88,Algorithm,6,4,4,4,Red,1,0
10,e442rd3v,89,Algorithm,7,4,3,4,Blue,0,0
10,e442rd3v,9,Algorithm,4,2,2,2,Blue,1,0
10,e442rd3v,90,Algorithm,6,4,4,4,Blue,0,0
10,e442rd3v,91,Other Player,5,3,1,2,Blue,1,0
10,e442rd3v,92,Other Player,7,4,4,4,Red,1,0
10,e442rd3v,93,Other Player,4,3,1,2,Blue,1,0
10,e442rd3v,94,Algorithm,4,2,3,3,Red,1,0
10,e442rd3v,95,Algorithm,3,2,2,2,Blue,1,0
10,e442rd3v,96,Algorithm,3,2,1,2,Blue,1,0
10,e442rd3v,97,Other Player,2,1,3,2,Blue,1,0
10,e442rd3v,98,Algorithm,6,4,3,3,Blue,0,0
10,e442rd3v,99,Other Player,6,4,1,3,Red,1,0
10,ts1s8qy7,1,Algorithm,7,1,4,2,Blue,1,0
10,ts1s8qy7,10,Other Player,3,4,1,3,Blue,0,0
10,ts1s8qy7,100,Other Player,5,2,2,2,Blue,1,0
10,ts1s8qy7,101,Other Player,5,2,1,1,Red,0,0
10,ts1s8qy7,102,Algorithm,4,3,4,4,Red,1,0
10,ts1s8qy7,103,Other Player,2,4,4,4,Red,1,0
10,ts1s8qy7,104,Algorithm,2,4,2,3,Red,1,0
10,ts1s8qy7,105,Other Player,1,4,1,4,Red,1,0
10,ts1s8qy7,106,Other Player,1,4,4,4,Red,1,0
10,ts1s8qy7,107,Other Player,2,4,4,4,Red,1,0
10,ts1s8qy7,108,Other Player,4,2,3,2,Red,0,0
10,ts1s8qy7,109,Algorithm,5,2,1,1,Red,0,0
10,ts1s8qy7,11,Algorithm,1,4,3,4,Blue,0,0
10,ts1s8qy7,110,Other Player,5,2,2,1,Blue,1,0
10,ts1s8qy7,111,Algorithm,5,2,1,1,Red,0,0
10,ts1s8qy7,112,Algorithm,1,4,4,4,Blue,0,0
10,ts1s8qy7,12,Other Player,3,4,3,4,Red,1,0
10,ts1s8qy7,13,Other Player,6,1,4,1,Blue,1,0
10,ts1s8qy7,14,Algorithm,1,4,1,4,Blue,0,0
10,ts1s8qy7,15,Other Player,7,1,1,1,Red,0,0
10,ts1s8qy7,16,Algorithm,2,4,3,4,Red,1,0
10,ts1s8qy7,17,Algorithm,7,1,4,1,Red,0,0
10,ts1s8qy7,18,Other Player,2,4,3,4,Blue,0,0
10,ts1s8qy7,19,Other Player,5,1,1,1,Blue,1,0
10,ts1s8qy7,2,Algorithm,4,3,1,2,Red,0,0
10,ts1s8qy7,20,Other Player,7,1,2,1,Blue,1,0
10,ts1s8qy7,21,Other Player,1,4,1,4,Red,1,0
10,ts1s8qy7,22,Algorithm,4,2,3,3,Blue,0,0
10,ts1s8qy7,23,Other Player,3,4,2,4,Red,1,0
10,ts1s8qy7,24,Algorithm,2,4,1,3,Blue,0,0
10,ts1s8qy7,25,Algorithm,1,4,1,4,Blue,0,0
10,ts1s8qy7,26,Algorithm,3,3,1,2,Blue,1,0
10,ts1s8qy7,27,Other Player,1,4,2,4,Red,1,0
10,ts1s8qy7,28,Algorithm,2,4,3,4,Red,1,0
10,ts1s8qy7,29,Algorithm,3,3,2,3,Red,1,0
10,ts1s8qy7,3,Other Player,3,4,4,4,Blue,0,0
10,ts1s8qy7,30,Algorithm,4,2,1,1,Red,0,0
10,ts1s8qy7,31,Other Player,4,3,2,3,Blue,0,0
10,ts1s8qy7,32,Algorithm,7,1,3,1,Blue,1,0
10,ts1s8qy7,33,Other Player,6,1,3,1,Red,0,0
10,ts1s8qy7,34,Other Player,6,1,3,1,Blue,1,0
10,ts1s8qy7,35,Other Player,3,3,3,4,Red,1,0
10,ts1s8qy7,36,Other Player,1,4,4,4,Red,1,0
10,ts1s8qy7,37,Other Player,1,4,2,4,Blue,0,0
10,ts1s8qy7,38,Algorithm,1,4,3,4,Red,1,0
10,ts1s8qy7,39,Algorithm,1,4,2,4,Red,1,0
10,ts1s8qy7,4,Algorithm,3,4,1,2,Red,0,0
10,ts1s8qy7,40,Algorithm,5,2,2,2,Red,0,0
10,ts1s8qy7,41,Other Player,7,1,3,1,Red,0,0
10,ts1s8qy7,42,Algorithm,2,4,1,3,Blue,0,0
10,ts1s8qy7,43,Algorithm,7,1,1,1,Red,0,0
10,ts1s8qy7,44,Algorithm,6,1,4,2,Blue,1,0
10,ts1s8qy7,45,Other Player,2,4,3,4,Red,1,0
10,ts1s8qy7,46,Other Player,5,2,3,2,Red,0,0
10,ts1s8qy7,47,Algorithm,6,1,3,1,Red,0,0
10,ts1s8qy7,48,Algorithm,6,1,1,1,Red,0,0
10,ts1s8qy7,49,Other Player,4,3,1,1,Blue,1,0
10,ts1s8qy7,5,Algorithm,2,4,4,4,Blue,0,0
10,ts1s8qy7,50,Algorithm,3,3,4,4,Red,1,0
10,ts1s8qy7,51,Algorithm,7,1,2,1,Red,0,0
10,ts1s8qy7,52,Algorithm,7,1,3,2,Red,0,0
10,ts1s8qy7,53,Other Player,2,4,2,3,Red,1,0
10,ts1s8qy7,54,Algorithm,6,1,2,1,Red,0,0
10,ts1s8qy7,55,Other Player,3,3,1,2,Blue,1,0
10,ts1s8qy7,56,Algorithm,6,1,1,1,Red,0,0
10,ts1s8qy7,57,Algorithm,7,1,1,1,Red,0,0
10,ts1s8qy7,58,Other Player,6,1,1,1,Blue,1,0
10,ts1s8qy7,59,Other Player,7,1,2,1,Red,0,0
10,ts1s8qy7,6,Other Player,3,4,2,3,Blue,0,0
10,ts1s8qy7,60,Other Player,2,4,2,3,Blue,0,0
10,ts1s8qy7,61,Algorithm,5,2,3,2,Blue,1,0
10,ts1s8qy7,62,Other Player,6,1,2,1,Red,0,0
10,ts1s8qy7,63,Algorithm,1,4,2,3,Red,1,0
10,ts1s8qy7,64,Algorithm,4,2,2,1,Red,0,0
10,ts1s8qy7,65,Other Player,7,1,4,2,Blue,1,0
10,ts1s8qy7,66,Algorithm,5,2,2,2,Red,0,0
10,ts1s8qy7,67,Algorithm,2,4,2,3,Red,1,0
10,ts1s8qy7,68,Algorithm,6,1,4,2,Red,0,0
10,ts1s8qy7,69,Other Player,1,4,3,4,Blue,0,0
10,ts1s8qy7,7,Other Player,4,2,1,1,Red,0,0
10,ts1s8qy7,70,Other Player,1,4,3,4,Blue,0,0
10,ts1s8qy7,71,Other Player,7,1,3,2,Blue,1,0
10,ts1s8qy7,72,Other Player,3,3,4,4,Red,1,0
10,ts1s8qy7,73,Other Player,6,1,1,1,Red,0,0
10,ts1s8qy7,74,Algorithm,7,1,2,1,Blue,1,0
10,ts1s8qy7,75,Other Player,7,1,4,2,Blue,1,0
10,ts1s8qy7,76,Other Player,4,2,3,2,Blue,1,0
10,ts1s8qy7,77,Other Player,2,4,1,3,Red,1,0
10,ts1s8qy7,78,Algorithm,3,2,4,3,Blue,0,0
10,ts1s8qy7,79,Algorithm,5,2,4,3,Red,1,0
10,ts1s8qy7,8,Algorithm,3,4,3,4,Red,1,0
10,ts1s8qy7,80,Other Player,5,2,4,3,Red,1,0
10,ts1s8qy7,81,Algorithm,5,2,3,2,Red,0,0
10,ts1s8qy7,82,Other Player,5,2,3,2,Blue,1,0
10,ts1s8qy7,83,Algorithm,4,2,2,1,Red,0,0
10,ts1s8qy7,84,Algorithm,2,4,4,4,Red,1,0
10,ts1s8qy7,85,Algorithm,4,3,3,3,Blue,0,0
10,ts1s8qy7,86,Other Player,2,4,1,3,Blue,0,0
10,ts1s8qy7,87,Algorithm,1,4,4,4,Blue,0,0
10,ts1s8qy7,88,Algorithm,3,3,2,3,Red,1,0
10,ts1s8qy7,89,Other Player,4,2,2,2,Red,0,0
10,ts1s8qy7,9,Other Player,6,1,4,2,Blue,1,0
10,ts1s8qy7,90,Algorithm,5,2,4,3,Blue,0,0
10,ts1s8qy7,91,Other Player,6,1,2,1,Blue,1,0
10,ts1s8qy7,92,Algorithm,4,3,4,4,Blue,0,0
10,ts1s8qy7,93,Algorithm,6,1,3,2,Blue,1,0
10,ts1s8qy7,94,Algorithm,6,1,2,1,Red,0,0
10,ts1s8qy7,95,Other Player,7,1,1,1,Blue,1,0
10,ts1s8qy7,96,Other Player,4,2,4,3,Blue,0,0
10,ts1s8qy7,97,Other Player,4,2,4,3,Blue,0,0
10,ts1s8qy7,98,Algorithm,3,3,3,4,Blue,0,0
10,ts1s8qy7,99,Other Player,5,1,4,3,Red,1,0
10,wxlsjjrd,1,Algorithm,5,4,1,4,Blue,0,0
10,wxlsjjrd,10,Algorithm,7,4,4,4,Red,1,0
10,wxlsjjrd,100,Algorithm,6,1,4,1,Red,0,0
10,wxlsjjrd,101,Other Player,6,1,3,1,Blue,1,0
10,wxlsjjrd,102,Algorithm,1,4,2,4,Blue,0,0
10,wxlsjjrd,103,Algorithm,3,2,3,2,Red,0,0
10,wxlsjjrd,104,Algorithm,2,3,4,3,Blue,0,0
10,wxlsjjrd,105,Other Player,3,1,3,1,Red,0,0
10,wxlsjjrd,106,Other Player,4,1,2,1,Blue,1,0
10,wxlsjjrd,107,Algorithm,4,1,1,1,Blue,1,0
10,wxlsjjrd,108,Algorithm,5,1,2,1,Red,0,0
10,wxlsjjrd,109,Algorithm,7,1,2,1,Red,0,0
10,wxlsjjrd,11,Other Player,1,1,3,1,Blue,1,0
10,wxlsjjrd,110,Other Player,1,3,1,3,Blue,0,0
10,wxlsjjrd,111,Algorithm,7,1,2,1,Blue,1,0
10,wxlsjjrd,112,Other Player,7,1,4,1,Blue,1,0
10,wxlsjjrd,12,Other Player,4,1,1,1,Blue,1,0
10,wxlsjjrd,13,Algorithm,7,4,3,4,Red,1,0
10,wxlsjjrd,14,Algorithm,1,1,1,1,Blue,1,0
10,wxlsjjrd,15,Other Player,4,4,2,4,Blue,0,0
10,wxlsjjrd,16,Other Player,6,4,1,4,Blue,0,0
10,wxlsjjrd,17,Other Player,4,1,4,1,Blue,1,0
10,wxlsjjrd,18,Algorithm,6,4,1,4,Red,1,0
10,wxlsjjrd,19,Other Player,7,3,4,3,Blue,0,0
10,wxlsjjrd,2,Algorithm,5,4,1,4,Blue,0,0
10,wxlsjjrd,20,Algorithm,2,1,1,1,Red,0,0
10,wxlsjjrd,21,Algorithm,3,3,4,3,Blue,0,0
10,wxlsjjrd,22,Other Player,1,4,2,4,Blue,0,0
10,wxlsjjrd,23,Other Player,5,3,3,3,Red,1,0
10,wxlsjjrd,24,Algorithm,3,1,1,1,Blue,1,0
10,wxlsjjrd,25,Other Player,1,4,4,4,Blue,0,0
10,wxlsjjrd,26,Other Player,2,4,4,4,Blue,0,0
10,wxlsjjrd,27,Algorithm,5,2,2,2,Red,0,0
10,wxlsjjrd,28,Other Player,3,4,1,4,Red,1,0
10,wxlsjjrd,29,Algorithm,4,1,3,1,Blue,1,0
10,wxlsjjrd,3,Other Player,5,4,2,4,Red,1,0
10,wxlsjjrd,30,Algorithm,6,1,3,1,Blue,1,0
10,wxlsjjrd,31,Other Player,5,3,1,3,Red,1,0
10,wxlsjjrd,32,Algorithm,4,1,3,1,Blue,1,0
10,wxlsjjrd,33,Other Player,2,4,3,4,Blue,0,0
10,wxlsjjrd,34,Algorithm,4,1,1,1,Red,0,0
10,wxlsjjrd,35,Algorithm,1,1,1,1,Blue,1,0
10,wxlsjjrd,36,Algorithm,2,2,2,2,Red,0,0
10,wxlsjjrd,37,Other Player,5,3,4,3,Red,1,0
10,wxlsjjrd,38,Other Player,3,4,2,4,Red,1,0
10,wxlsjjrd,39,Other Player,4,1,4,1,Blue,1,0
10,wxlsjjrd,4,Other Player,6,4,3,4,Red,1,0
10,wxlsjjrd,40,Other Player,1,3,3,3,Blue,0,0
10,wxlsjjrd,41,Other Player,6,1,4,1,Red,0,0
10,wxlsjjrd,42,Algorithm,6,1,3,1,Red,0,0
10,wxlsjjrd,43,Other Player,5,3,1,3,Red,1,0
10,wxlsjjrd,44,Algorithm,7,4,4,4,Red,1,0
10,wxlsjjrd,45,Algorithm,4,3,2,3,Blue,0,0
10,wxlsjjrd,46,Other Player,4,1,1,1,Blue,1,0
10,wxlsjjrd,47,Algorithm,3,1,1,1,Blue,1,0
10,wxlsjjrd,48,Algorithm,2,4,1,4,Red,1,0
10,wxlsjjrd,49,Algorithm,7,1,3,1,Red,0,0
10,wxlsjjrd,5,Other Player,1,1,1,1,Blue,1,0
10,wxlsjjrd,50,Algorithm,3,2,3,2,Red,0,0
10,wxlsjjrd,51,Other Player,5,2,2,2,Blue,1,0
10,wxlsjjrd,52,Algorithm,6,4,2,4,Red,1,0
10,wxlsjjrd,53,Other Player,6,2,4,2,Red,0,0
10,wxlsjjrd,54,Other Player,7,4,3,4,Blue,0,0
10,wxlsjjrd,55,Algorithm,5,2,3,2,Red,0,0
10,wxlsjjrd,56,Algorithm,2,2,4,2,Red,0,0
10,wxlsjjrd,57,Other Player,4,4,3,4,Red,1,0
10,wxlsjjrd,58,Other Player,2,1,1,1,Blue,1,0
10,wxlsjjrd,59,Other Player,7,1,3,1,Blue,1,0
10,wxlsjjrd,6,Other Player,7,4,2,4,Red,1,0
10,wxlsjjrd,60,Other Player,1,3,2,3,Blue,0,0
10,wxlsjjrd,61,Algorithm,7,2,1,2,Blue,1,0
10,wxlsjjrd,62,Algorithm,7,2,1,2,Blue,1,0
10,wxlsjjrd,63,Algorithm,2,1,3,1,Blue,1,0
10,wxlsjjrd,64,Other Player,4,1,3,1,Blue,1,0
10,wxlsjjrd,65,Other Player,7,4,2,4,Red,1,0
10,wxlsjjrd,66,Other Player,2,2,2,2,Blue,1,0
10,wxlsjjrd,67,Algorithm,4,2,2,2,Blue,1,0
10,wxlsjjrd,68,Algorithm,6,4,4,4,Red,1,0
10,wxlsjjrd,69,Other Player,3,1,4,1,Red,0,0
10,wxlsjjrd,7,Algorithm,6,4,2,4,Red,1,0
10,wxlsjjrd,70,Other Player,6,2,2,2,Blue,1,0
10,wxlsjjrd,71,Other Player,6,2,2,2,Red,0,0
10,wxlsjjrd,72,Algorithm,5,4,4,4,Blue,0,0
10,wxlsjjrd,73,Algorithm,3,1,2,1,Blue,1,0
10,wxlsjjrd,74,Algorithm,6,2,1,2,Red,0,0
10,wxlsjjrd,75,Other Player,7,4,1,4,Red,1,0
10,wxlsjjrd,76,Other Player,5,1,3,1,Red,0,0
10,wxlsjjrd,77,Algorithm,5,1,4,1,Blue,1,0
10,wxlsjjrd,78,Other Player,3,3,4,3,Blue,0,0
10,wxlsjjrd,79,Algorithm,1,3,4,3,Red,1,0
10,wxlsjjrd,8,Other Player,2,2,1,2,Blue,1,0
10,wxlsjjrd,80,Other Player,3,3,3,3,Blue,0,0
10,wxlsjjrd,81,Algorithm,4,3,4,3,Blue,0,0
10,wxlsjjrd,82,Algorithm,1,4,2,4,Blue,0,0
10,wxlsjjrd,83,Other Player,2,1,2,1,Red,0,0
10,wxlsjjrd,84,Algorithm,2,3,2,3,Red,1,0
10,wxlsjjrd,85,Algorithm,4,2,4,2,Red,0,0
10,wxlsjjrd,86,Other Player,3,4,2,4,Red,1,0
10,wxlsjjrd,87,Algorithm,5,3,3,3,Blue,0,0
10,wxlsjjrd,88,Algorithm,1,1,4,1,Blue,1,0
10,wxlsjjrd,89,Other Player,1,4,4,4,Red,1,0
10,wxlsjjrd,9,Other Player,2,3,4,3,Red,1,0
10,wxlsjjrd,90,Other Player,7,1,1,1,Red,0,0
10,wxlsjjrd,91,Other Player,5,3,4,3,Red,1,0
10,wxlsjjrd,92,Algorithm,3,3,2,3,Blue,0,0
10,wxlsjjrd,93,Other Player,2,3,3,3,Red,1,0
10,wxlsjjrd,94,Algorithm,1,4,3,4,Red,1,0
10,wxlsjjrd,95,Algorithm,1,3,3,3,Blue,0,0
10,wxlsjjrd,96,Algorithm,2,3,3,3,Red,1,0
10,wxlsjjrd,97,Algorithm,3,3,4,3,Blue,0,0
10,wxlsjjrd,98,Other Player,6,2,1,2,Blue,1,0
10,wxlsjjrd,99,Other Player,3,3,1,3,Red,1,0
10,ylh71arq,1,Algorithm,6,3,1,3,Red,1,0
10,ylh71arq,10,Algorithm,1,3,4,3,Blue,0,0
10,ylh71arq,100,Other Player,4,1,4,1,Red,0,0
10,ylh71arq,101,Other Player,6,3,2,3,Blue,0,0
10,ylh71arq,102,Other Player,2,1,3,1,Red,0,0
10,ylh71arq,103,Other Player,1,4,3,4,Red,1,0
10,ylh71arq,104,Algorithm,7,2,3,2,Red,0,0
10,ylh71arq,105,Algorithm,5,4,4,4,Blue,0,0
10,ylh71arq,106,Other Player,5,1,4,4,Blue,0,0
10,ylh71arq,107,Other Player,6,3,3,3,Red,1,0
10,ylh71arq,108,Algorithm,4,2,4,2,Red,0,0
10,ylh71arq,109,Algorithm,2,2,1,1,Blue,1,0
10,ylh71arq,11,Algorithm,5,2,1,2,Blue,1,0
10,ylh71arq,110,Algorithm,4,4,1,4,Blue,0,0
10,ylh71arq,111,Algorithm,1,2,3,2,Blue,1,0
10,ylh71arq,112,Other Player,3,2,4,2,Red,0,0
10,ylh71arq,12,Algorithm,1,2,1,2,Red,0,0
10,ylh71arq,13,Algorithm,1,2,4,2,Blue,1,0
10,ylh71arq,14,Other Player,3,1,3,1,Blue,1,0
10,ylh71arq,15,Other Player,3,2,3,2,Red,0,0
10,ylh71arq,16,Other Player,2,1,1,1,Blue,1,0
10,ylh71arq,17,Other Player,3,2,1,2,Red,0,0
10,ylh71arq,18,Algorithm,6,3,2,3,Blue,0,0
10,ylh71arq,19,Other Player,7,3,1,3,Blue,0,0
10,ylh71arq,2,Algorithm,7,3,1,3,Blue,0,0
10,ylh71arq,20,Algorithm,7,2,2,2,Blue,1,0
10,ylh71arq,21,Algorithm,6,1,4,1,Red,0,0
10,ylh71arq,22,Algorithm,5,2,3,2,Blue,1,0
10,ylh71arq,23,Algorithm,3,4,4,4,Blue,0,0
10,ylh71arq,24,Algorithm,3,1,2,1,Red,0,0
10,ylh71arq,25,Other Player,3,4,2,4,Blue,0,0
10,ylh71arq,26,Algorithm,6,3,3,3,Blue,0,0
10,ylh71arq,27,Algorithm,3,3,1,3,Red,1,0
10,ylh71arq,28,Algorithm,1,2,3,2,Red,0,0
10,ylh71arq,29,Algorithm,5,2,1,2,Blue,1,0
10,ylh71arq,3,Algorithm,4,1,2,1,Red,0,0
10,ylh71arq,30,Algorithm,7,3,3,3,Red,1,0
10,ylh71arq,31,Other Player,2,3,1,1,Red,0,0
10,ylh71arq,32,Algorithm,7,4,1,4,Red,1,0
10,ylh71arq,33,Other Player,1,3,4,3,Red,1,0
10,ylh71arq,34,Other Player,1,2,2,2,Blue,1,0
10,ylh71arq,35,Other Player,4,4,1,4,Blue,0,0
10,ylh71arq,36,Algorithm,3,4,3,4,Red,1,0
10,ylh71arq,37,Algorithm,5,2,3,2,Red,0,0
10,ylh71arq,38,Algorithm,3,4,4,4,Blue,0,0
10,ylh71arq,39,Other Player,5,3,1,3,Red,1,0
10,ylh71arq,4,Algorithm,6,1,4,1,Red,0,0
10,ylh71arq,40,Other Player,1,2,1,1,Blue,1,0
10,ylh71arq,41,Other Player,7,3,2,3,Red,1,0
10,ylh71arq,42,Other Player,4,4,2,4,Blue,0,0
10,ylh71arq,43,Other Player,5,2,2,2,Red,0,0
10,ylh71arq,44,Other Player,2,4,2,4,Red,1,0
10,ylh71arq,45,Other Player,7,2,3,3,Red,1,0
10,ylh71arq,46,Other Player,4,4,2,4,Red,1,0
10,ylh71arq,47,Algorithm,1,2,2,2,Blue,1,0
10,ylh71arq,48,Algorithm,4,2,4,4,Blue,0,0
10,ylh71arq,49,Other Player,6,3,1,3,Red,1,0
10,ylh71arq,5,Algorithm,6,3,3,3,Red,1,0
10,ylh71arq,50,Algorithm,2,1,3,1,Blue,1,0
10,ylh71arq,51,Algorithm,2,2,2,2,Blue,1,0
10,ylh71arq,52,Algorithm,2,3,4,4,Blue,0,0
10,ylh71arq,53,Algorithm,2,2,2,2,Red,0,0
10,ylh71arq,54,Other Player,5,2,2,2,Red,0,0
10,ylh71arq,55,Algorithm,4,4,3,4,Red,1,0
10,ylh71arq,56,Other Player,7,4,1,4,Blue,0,0
10,ylh71arq,57,Other Player,6,2,4,4,Red,1,0
10,ylh71arq,58,Other Player,6,3,1,1,Blue,1,0
10,ylh71arq,59,Other Player,7,4,3,4,Blue,0,0
10,ylh71arq,6,Other Player,4,2,3,2,Blue,1,0
10,ylh71arq,60,Other Player,5,2,3,2,Red,0,0
10,ylh71arq,61,Algorithm,4,2,2,2,Red,0,0
10,ylh71arq,62,Algorithm,5,4,2,4,Blue,0,0
10,ylh71arq,63,Algorithm,6,1,1,1,Red,0,0
10,ylh71arq,64,Other Player,6,3,4,4,Blue,0,0
10,ylh71arq,65,Other Player,4,2,3,2,Red,0,0
10,ylh71arq,66,Other Player,3,4,2,4,Blue,0,0
10,ylh71arq,67,Other Player,1,1,3,1,Red,0,0
10,ylh71arq,68,Other Player,6,2,2,2,Blue,1,0
10,ylh71arq,69,Other Player,3,2,1,2,Red,0,0
10,ylh71arq,7,Other Player,2,2,4,2,Red,0,0
10,ylh71arq,70,Algorithm,4,3,3,3,Red,1,0
10,ylh71arq,71,Other Player,6,2,3,2,Blue,1,0
10,ylh71arq,72,Other Player,2,1,3,1,Red,0,0
10,ylh71arq,73,Algorithm,1,1,2,1,Red,0,0
10,ylh71arq,74,Algorithm,3,2,1,1,Red,0,0
10,ylh71arq,75,Other Player,5,1,3,1,Red,0,0
10,ylh71arq,76,Algorithm,2,2,3,2,Red,0,0
10,ylh71arq,77,Algorithm,2,3,4,4,Blue,0,0
10,ylh71arq,78,Algorithm,2,2,1,1,Red,0,0
10,ylh71arq,79,Algorithm,4,2,1,1,Blue,1,0
10,ylh71arq,8,Algorithm,1,3,1,3,Red,1,0
10,ylh71arq,80,Other Player,2,3,4,3,Red,1,0
10,ylh71arq,81,Other Player,5,2,1,1,Blue,1,0
10,ylh71arq,82,Other Player,5,2,4,4,Red,1,0
10,ylh71arq,83,Other Player,3,4,4,4,Blue,0,0
10,ylh71arq,84,Other Player,1,2,1,1,Red,0,0
10,ylh71arq,85,Other Player,7,4,4,4,Red,1,0
10,ylh71arq,86,Algorithm,3,1,3,1,Blue,1,0
10,ylh71arq,87,Other Player,7,4,4,4,Blue,0,0
10,ylh71arq,88,Algorithm,7,4,2,4,Red,1,0
10,ylh71arq,89,Other Player,2,3,2,3,Red,1,0
10,ylh71arq,9,Other Player,1,1,2,1,Red,0,0
10,ylh71arq,90,Other Player,1,4,4,4,Red,1,0
10,ylh71arq,91,Algorithm,7,2,4,4,Blue,0,0
10,ylh71arq,92,Algorithm,3,4,2,4,Blue,0,0
10,ylh71arq,93,Other Player,4,3,1,1,Red,0,0
10,ylh71arq,94,Other Player,7,4,2,4,Red,1,0
10,ylh71arq,95,Algorithm,6,2,2,2,Red,0,0
10,ylh71arq,96,Algorithm,7,3,4,4,Blue,0,0
